{'order_id': 'o_33163', 'customer_id': 'u_6863634677', 'product_id': '1666344', 'product_price': 19.16, 'create_time': '2023-11-17 02:33:59'}
{'order_id': 'o_77059', 'customer_id': 'u_3982582614', 'product_id': '1572644', 'product_price': 18.47, 'create_time': '2023-10-10 11:57:55'}
{'order_id': 'o_27760', 'customer_id': 'u_3982582614', 'product_id': '1056720', 'product_price': 22.16, 'create_time': '2023-07-23 07:50:13'}
{'order_id': 'o_97758', 'customer_id': 'u_3982582614', 'product_id': '1338442', 'product_price': 35.99, 'create_time': '2023-06-16 09:26:10'}
{'order_id': 'o_14101', 'customer_id': 'u_3982582614', 'product_id': '1618154', 'product_price': 99.11, 'create_time': '2023-06-11 18:19:14'}
{'order_id': 'o_45276', 'customer_id': 'u_3982582614', 'product_id': '1696041', 'product_price': 16.99, 'create_time': '2023-07-31 19:01:57'}
{'order_id': 'o_50236', 'customer_id': 'u_3982582614', 'product_id': '1333231', 'product_price': 13.99, 'create_time': '2023-09-29 02:06:33'}
{'order_id': 'o_97299', 'customer_id': 'u_3982582614', 'product_id': '1609601', 'product_price': 54.86, 'create_time': '2023-06-11 16:59:55'}
{'order_id': 'o_22868', 'customer_id': 'u_3982582614', 'product_id': '1289077', 'product_price': 21.59, 'create_time': '2023-12-18 13:59:31'}
{'order_id': 'o_54633', 'customer_id': 'u_3982582614', 'product_id': '1166874', 'product_price': 29.67, 'create_time': '2023-09-20 20:55:12'}
{'order_id': 'o_51485', 'customer_id': 'u_3982582614', 'product_id': '1594038', 'product_price': 15.01, 'create_time': '2023-11-06 00:06:43'}
{'order_id': 'o_69708', 'customer_id': 'u_3982582614', 'product_id': '1186552', 'product_price': 6.75, 'create_time': '2023-01-13 14:51:41'}
{'order_id': 'o_55824', 'customer_id': 'u_3982582614', 'product_id': '1349108', 'product_price': 30.97, 'create_time': '2023-06-10 21:17:19'}
{'order_id': 'o_44537', 'customer_id': 'u_3982582614', 'product_id': '1407300', 'product_price': 16.23, 'create_time': '2023-01-10 06:24:41'}
{'order_id': 'o_82968', 'customer_id': 'u_3982582614', 'product_id': '1671268', 'product_price': 23.99, 'create_time': '2023-10-22 19:39:53'}
{'order_id': 'o_36082', 'customer_id': 'u_3982582614', 'product_id': '1491687', 'product_price': 19.99, 'create_time': '2023-03-10 23:58:20'}
{'order_id': 'o_51605', 'customer_id': 'u_3982582614', 'product_id': '1355889', 'product_price': 27.91, 'create_time': '2023-09-22 15:53:41'}
{'order_id': 'o_36061', 'customer_id': 'u_3982582614', 'product_id': '1366899', 'product_price': 30.99, 'create_time': '2023-03-16 19:14:19'}
{'order_id': 'o_14716', 'customer_id': 'u_3982582614', 'product_id': '981739', 'product_price': 12.0, 'create_time': '2023-10-03 13:06:39'}
{'order_id': 'o_39376', 'customer_id': 'u_3982582614', 'product_id': '1287669', 'product_price': 7.66, 'create_time': '2023-11-05 04:05:00'}
{'order_id': 'o_93127', 'customer_id': 'u_3982582614', 'product_id': '1468851', 'product_price': 21.81, 'create_time': '2023-05-17 00:10:42'}
{'order_id': 'o_57659', 'customer_id': 'u_3982582614', 'product_id': '1620438', 'product_price': 39.64, 'create_time': '2023-12-25 00:24:57'}
{'order_id': 'o_37594', 'customer_id': 'u_3982582614', 'product_id': '43617', 'product_price': 13.04, 'create_time': '2023-11-27 22:09:56'}
{'order_id': 'o_69464', 'customer_id': 'u_3982582614', 'product_id': '1529801', 'product_price': 39.99, 'create_time': '2023-07-09 22:26:34'}
{'order_id': 'o_36074', 'customer_id': 'u_3982582614', 'product_id': '1323046', 'product_price': 30.99, 'create_time': '2023-10-22 08:11:52'}
{'order_id': 'o_78494', 'customer_id': 'u_3982582614', 'product_id': '1346718', 'product_price': 25.59, 'create_time': '2023-10-08 09:31:04'}
{'order_id': 'o_55158', 'customer_id': 'u_3982582614', 'product_id': '1084663', 'product_price': 40.3, 'create_time': '2023-05-05 02:30:38'}
{'order_id': 'o_38694', 'customer_id': 'u_3982582614', 'product_id': '1403332', 'product_price': 36.62, 'create_time': '2023-06-04 19:19:10'}
{'order_id': 'o_92111', 'customer_id': 'u_3982582614', 'product_id': '1383145', 'product_price': 49.99, 'create_time': '2023-12-04 11:20:03'}
{'order_id': 'o_79771', 'customer_id': 'u_3982582614', 'product_id': '1345976', 'product_price': 15.04, 'create_time': '2023-12-10 06:37:31'}
{'order_id': 'o_59901', 'customer_id': 'u_3982582614', 'product_id': '1694275', 'product_price': 25.99, 'create_time': '2023-06-05 09:44:25'}
{'order_id': 'o_35790', 'customer_id': 'u_3982582614', 'product_id': '1344006', 'product_price': 20.0, 'create_time': '2023-06-27 21:01:10'}
{'order_id': 'o_81274', 'customer_id': 'u_3982582614', 'product_id': '1488806', 'product_price': 25.69, 'create_time': '2023-11-21 16:26:57'}
{'order_id': 'o_89314', 'customer_id': 'u_3982582614', 'product_id': '1386184', 'product_price': 11.3, 'create_time': '2023-05-24 11:14:37'}
{'order_id': 'o_80765', 'customer_id': 'u_3982582614', 'product_id': '1300718', 'product_price': 10.6, 'create_time': '2023-05-26 19:57:43'}
{'order_id': 'o_56506', 'customer_id': 'u_3982582614', 'product_id': '1662743', 'product_price': 19.55, 'create_time': '2023-07-19 01:24:06'}
{'order_id': 'o_67724', 'customer_id': 'u_3982582614', 'product_id': '1647596', 'product_price': 17.97, 'create_time': '2023-11-02 16:37:02'}
{'order_id': 'o_90986', 'customer_id': 'u_3982582614', 'product_id': '1320412', 'product_price': 11.19, 'create_time': '2023-12-24 03:47:44'}
{'order_id': 'o_70074', 'customer_id': 'u_3982582614', 'product_id': '1314727', 'product_price': 8.15, 'create_time': '2023-09-28 15:27:45'}
{'order_id': 'o_38803', 'customer_id': 'u_3982582614', 'product_id': '1565617', 'product_price': 18.25, 'create_time': '2023-12-04 10:07:28'}
{'order_id': 'o_69976', 'customer_id': 'u_3982582614', 'product_id': '1663939', 'product_price': 7.99, 'create_time': '2023-05-21 00:25:48'}
{'order_id': 'o_96520', 'customer_id': 'u_3982582614', 'product_id': '1691553', 'product_price': 46.99, 'create_time': '2023-04-18 03:53:52'}
{'order_id': 'o_18755', 'customer_id': 'u_3982582614', 'product_id': '1150497', 'product_price': 15.11, 'create_time': '2023-08-08 08:54:53'}
{'order_id': 'o_73039', 'customer_id': 'u_3982582614', 'product_id': '1157061', 'product_price': 3.59, 'create_time': '2023-04-08 22:15:40'}
{'order_id': 'o_63585', 'customer_id': 'u_3982582614', 'product_id': '1359945', 'product_price': 17.29, 'create_time': '2023-03-05 09:53:26'}
{'order_id': 'o_60124', 'customer_id': 'u_3982582614', 'product_id': '1339956', 'product_price': 11.99, 'create_time': '2023-07-30 19:11:29'}
{'order_id': 'o_38428', 'customer_id': 'u_3982582614', 'product_id': '1389133', 'product_price': 27.99, 'create_time': '2023-07-01 14:56:04'}
{'order_id': 'o_79365', 'customer_id': 'u_3982582614', 'product_id': '1447710', 'product_price': 57.22, 'create_time': '2023-02-27 12:48:48'}
{'order_id': 'o_50505', 'customer_id': 'u_3982582614', 'product_id': '1286975', 'product_price': 11.6, 'create_time': '2023-12-19 07:19:31'}
{'order_id': 'o_41679', 'customer_id': 'u_3982582614', 'product_id': '1561197', 'product_price': 28.34, 'create_time': '2023-09-29 11:58:59'}
{'order_id': 'o_59971', 'customer_id': 'u_3982582614', 'product_id': '1532193', 'product_price': 26.1, 'create_time': '2023-07-10 16:15:24'}
{'order_id': 'o_89652', 'customer_id': 'u_3982582614', 'product_id': '1291442', 'product_price': 1.2, 'create_time': '2023-06-05 06:03:10'}
{'order_id': 'o_73419', 'customer_id': 'u_3982582614', 'product_id': '1606402', 'product_price': 44.09, 'create_time': '2023-03-01 02:52:32'}
{'order_id': 'o_62374', 'customer_id': 'u_3982582614', 'product_id': '1065788', 'product_price': 12.95, 'create_time': '2023-09-30 06:52:54'}
{'order_id': 'o_92236', 'customer_id': 'u_3982582614', 'product_id': '1685545', 'product_price': 37.99, 'create_time': '2023-11-26 06:49:25'}
{'order_id': 'o_20220', 'customer_id': 'u_3982582614', 'product_id': '1676406', 'product_price': 19.69, 'create_time': '2023-06-25 12:20:37'}
{'order_id': 'o_52862', 'customer_id': 'u_3982582614', 'product_id': '1115047', 'product_price': 13.43, 'create_time': '2023-04-14 21:57:56'}
{'order_id': 'o_56831', 'customer_id': 'u_3982582614', 'product_id': '1066126', 'product_price': 24.42, 'create_time': '2023-10-02 14:16:25'}
{'order_id': 'o_95322', 'customer_id': 'u_3982582614', 'product_id': '1565168', 'product_price': 26.65, 'create_time': '2023-03-06 03:26:43'}
{'order_id': 'o_91685', 'customer_id': 'u_3982582614', 'product_id': '1349630', 'product_price': 8.99, 'create_time': '2023-03-25 15:33:26'}
{'order_id': 'o_40509', 'customer_id': 'u_3982582614', 'product_id': '1484097', 'product_price': 8.52, 'create_time': '2023-06-29 16:33:04'}
{'order_id': 'o_29668', 'customer_id': 'u_3982582614', 'product_id': '1209755', 'product_price': 12.33, 'create_time': '2023-05-07 17:11:07'}
{'order_id': 'o_54734', 'customer_id': 'u_3982582614', 'product_id': '1364394', 'product_price': 26.25, 'create_time': '2023-03-25 23:07:47'}
{'order_id': 'o_80350', 'customer_id': 'u_3982582614', 'product_id': '1275018', 'product_price': 55.01, 'create_time': '2023-01-12 05:56:00'}
{'order_id': 'o_52502', 'customer_id': 'u_3982582614', 'product_id': '1362740', 'product_price': 15.4, 'create_time': '2023-02-18 17:41:50'}
{'order_id': 'o_67942', 'customer_id': 'u_3982582614', 'product_id': '1444538', 'product_price': 42.76, 'create_time': '2023-11-18 04:46:48'}
{'order_id': 'o_26047', 'customer_id': 'u_3982582614', 'product_id': '1246696', 'product_price': 7.67, 'create_time': '2023-03-10 01:16:10'}
{'order_id': 'o_63667', 'customer_id': 'u_3982582614', 'product_id': '1720788', 'product_price': 27.99, 'create_time': '2023-01-06 10:26:41'}
{'order_id': 'o_33570', 'customer_id': 'u_3982582614', 'product_id': '1437566', 'product_price': 5.59, 'create_time': '2023-03-14 23:07:16'}
{'order_id': 'o_37178', 'customer_id': 'u_3982582614', 'product_id': '1061438', 'product_price': 5.36, 'create_time': '2023-02-07 16:50:28'}
{'order_id': 'o_85172', 'customer_id': 'u_3982582614', 'product_id': '1272004', 'product_price': 7.99, 'create_time': '2023-07-18 12:44:14'}
{'order_id': 'o_41710', 'customer_id': 'u_3982582614', 'product_id': '1380885', 'product_price': 9.64, 'create_time': '2023-01-10 17:34:46'}
{'order_id': 'o_64630', 'customer_id': 'u_3982582614', 'product_id': '1676370', 'product_price': 17.99, 'create_time': '2023-05-21 07:31:55'}
{'order_id': 'o_35259', 'customer_id': 'u_3982582614', 'product_id': '1373482', 'product_price': 25.55, 'create_time': '2023-11-07 17:15:18'}
{'order_id': 'o_74364', 'customer_id': 'u_3982582614', 'product_id': '1563624', 'product_price': 19.99, 'create_time': '2023-09-27 11:48:37'}
{'order_id': 'o_82128', 'customer_id': 'u_3982582614', 'product_id': '1081624', 'product_price': 6.45, 'create_time': '2023-11-11 20:40:22'}
{'order_id': 'o_80871', 'customer_id': 'u_3982582614', 'product_id': '1708784', 'product_price': 19.85, 'create_time': '2023-04-22 08:35:22'}
{'order_id': 'o_80455', 'customer_id': 'u_3982582614', 'product_id': '1155185', 'product_price': 6.44, 'create_time': '2023-04-15 05:15:50'}
{'order_id': 'o_44717', 'customer_id': 'u_3982582614', 'product_id': '1183111', 'product_price': 22.28, 'create_time': '2023-09-26 01:21:19'}
{'order_id': 'o_82934', 'customer_id': 'u_3982582614', 'product_id': '1326876', 'product_price': 51.51, 'create_time': '2023-11-26 19:57:20'}
{'order_id': 'o_61405', 'customer_id': 'u_3982582614', 'product_id': '1042998', 'product_price': 11.19, 'create_time': '2023-01-06 08:34:42'}
{'order_id': 'o_81774', 'customer_id': 'u_3982582614', 'product_id': '1301805', 'product_price': 20.71, 'create_time': '2023-05-19 14:52:37'}
{'order_id': 'o_67682', 'customer_id': 'u_3982582614', 'product_id': '1055112', 'product_price': 5.42, 'create_time': '2023-03-16 03:08:23'}
{'order_id': 'o_47202', 'customer_id': 'u_3982582614', 'product_id': '1717166', 'product_price': 19.99, 'create_time': '2023-07-17 02:37:51'}
{'order_id': 'o_66813', 'customer_id': 'u_3982582614', 'product_id': '1479201', 'product_price': 27.86, 'create_time': '2023-06-15 18:31:11'}
{'order_id': 'o_53271', 'customer_id': 'u_6877995393', 'product_id': '1088426', 'product_price': 16.09, 'create_time': '2023-12-04 02:01:11'}
{'order_id': 'o_59417', 'customer_id': 'u_6877995393', 'product_id': '1179391', 'product_price': 48.86, 'create_time': '2023-04-22 03:54:33'}
{'order_id': 'o_43938', 'customer_id': 'u_6877995393', 'product_id': '1691976', 'product_price': 9.99, 'create_time': '2023-11-25 14:45:28'}
{'order_id': 'o_65132', 'customer_id': 'u_6877995393', 'product_id': '1626459', 'product_price': 35.2, 'create_time': '2023-11-12 10:19:43'}
{'order_id': 'o_70312', 'customer_id': 'u_6877995393', 'product_id': '1717524', 'product_price': 20.99, 'create_time': '2023-11-28 06:06:55'}
{'order_id': 'o_77368', 'customer_id': 'u_6877995393', 'product_id': '1649553', 'product_price': 27.29, 'create_time': '2023-10-10 00:52:57'}
{'order_id': 'o_86427', 'customer_id': 'u_6877995393', 'product_id': '1394072', 'product_price': 38.6, 'create_time': '2023-01-23 07:36:07'}
{'order_id': 'o_94901', 'customer_id': 'u_6877995393', 'product_id': '1667966', 'product_price': 29.71, 'create_time': '2023-09-11 19:26:45'}
{'order_id': 'o_34643', 'customer_id': 'u_6877995393', 'product_id': '1322819', 'product_price': 11.53, 'create_time': '2023-06-03 22:13:04'}
{'order_id': 'o_70432', 'customer_id': 'u_6877995393', 'product_id': '1269060', 'product_price': 28.34, 'create_time': '2023-04-23 09:48:43'}
{'order_id': 'o_18145', 'customer_id': 'u_6877995393', 'product_id': '1078545', 'product_price': 21.44, 'create_time': '2023-02-12 03:15:40'}
{'order_id': 'o_43675', 'customer_id': 'u_6877995393', 'product_id': '1378794', 'product_price': 26.69, 'create_time': '2023-11-07 22:49:46'}
{'order_id': 'o_52812', 'customer_id': 'u_6877995393', 'product_id': '1699545', 'product_price': 14.99, 'create_time': '2023-04-03 10:37:58'}
{'order_id': 'o_23089', 'customer_id': 'u_6877995393', 'product_id': '1355883', 'product_price': 35.19, 'create_time': '2023-04-20 16:24:10'}
{'order_id': 'o_15711', 'customer_id': 'u_6877995393', 'product_id': '1228500', 'product_price': 5.72, 'create_time': '2023-04-19 20:59:42'}
{'order_id': 'o_50686', 'customer_id': 'u_6877995393', 'product_id': '1294955', 'product_price': 30.44, 'create_time': '2023-12-02 23:40:10'}
{'order_id': 'o_69298', 'customer_id': 'u_6877995393', 'product_id': '1346894', 'product_price': 35.99, 'create_time': '2023-09-19 22:13:13'}
{'order_id': 'o_48108', 'customer_id': 'u_6877995393', 'product_id': '1128745', 'product_price': 14.41, 'create_time': '2023-11-29 11:26:28'}
{'order_id': 'o_21867', 'customer_id': 'u_6877995393', 'product_id': '1675723', 'product_price': 22.99, 'create_time': '2023-11-09 12:27:10'}
{'order_id': 'o_73795', 'customer_id': 'u_6877995393', 'product_id': '1611350', 'product_price': 16.23, 'create_time': '2023-09-24 05:19:16'}
{'order_id': 'o_14509', 'customer_id': 'u_6877995393', 'product_id': '1242608', 'product_price': 68.14, 'create_time': '2023-01-10 01:45:04'}
{'order_id': 'o_94611', 'customer_id': 'u_6877995393', 'product_id': '1053726', 'product_price': 3.36, 'create_time': '2023-05-13 00:05:34'}
{'order_id': 'o_58836', 'customer_id': 'u_6877995393', 'product_id': '1294552', 'product_price': 28.07, 'create_time': '2023-06-06 01:49:12'}
{'order_id': 'o_53410', 'customer_id': 'u_6877995393', 'product_id': '1346023', 'product_price': 29.07, 'create_time': '2023-09-16 04:26:37'}
{'order_id': 'o_73080', 'customer_id': 'u_6877995393', 'product_id': '1382997', 'product_price': 20.71, 'create_time': '2023-02-27 10:44:46'}
{'order_id': 'o_66391', 'customer_id': 'u_6877995393', 'product_id': '1430781', 'product_price': 13.09, 'create_time': '2023-09-18 02:28:57'}
{'order_id': 'o_56991', 'customer_id': 'u_6877995393', 'product_id': '1469727', 'product_price': 10.99, 'create_time': '2023-03-28 00:08:54'}
{'order_id': 'o_24594', 'customer_id': 'u_6877995393', 'product_id': '1385010', 'product_price': 37.99, 'create_time': '2023-04-24 15:59:36'}
{'order_id': 'o_97914', 'customer_id': 'u_6877995393', 'product_id': '1693030', 'product_price': 14.99, 'create_time': '2023-04-12 03:46:31'}
{'order_id': 'o_34865', 'customer_id': 'u_6877995393', 'product_id': '1432943', 'product_price': 13.4, 'create_time': '2023-10-27 17:34:33'}
{'order_id': 'o_44307', 'customer_id': 'u_6877995393', 'product_id': '1719428', 'product_price': 25.99, 'create_time': '2023-11-10 03:08:13'}
{'order_id': 'o_49810', 'customer_id': 'u_6877995393', 'product_id': '1557215', 'product_price': 6.52, 'create_time': '2023-03-03 11:20:50'}
{'order_id': 'o_23004', 'customer_id': 'u_6877995393', 'product_id': '1027526', 'product_price': 20.71, 'create_time': '2023-04-19 15:02:12'}
{'order_id': 'o_35118', 'customer_id': 'u_6877995393', 'product_id': '1085500', 'product_price': 5.34, 'create_time': '2023-09-01 16:11:04'}
{'order_id': 'o_55766', 'customer_id': 'u_6877995393', 'product_id': '1307863', 'product_price': 34.64, 'create_time': '2023-11-29 13:06:32'}
{'order_id': 'o_66545', 'customer_id': 'u_6877995393', 'product_id': '1717957', 'product_price': 6.8, 'create_time': '2023-04-20 22:25:56'}
{'order_id': 'o_78669', 'customer_id': 'u_6877995393', 'product_id': '1336858', 'product_price': 48.96, 'create_time': '2023-12-12 22:22:57'}
{'order_id': 'o_75596', 'customer_id': 'u_6877995393', 'product_id': '1712157', 'product_price': 19.99, 'create_time': '2023-07-22 08:20:28'}
{'order_id': 'o_12741', 'customer_id': 'u_6877995393', 'product_id': '1337809', 'product_price': 27.99, 'create_time': '2023-01-29 02:58:45'}
{'order_id': 'o_10139', 'customer_id': 'u_6877995393', 'product_id': '1398631', 'product_price': 13.59, 'create_time': '2023-06-13 12:47:56'}
{'order_id': 'o_85073', 'customer_id': 'u_6877995393', 'product_id': '1666546', 'product_price': 28.59, 'create_time': '2023-10-06 20:08:50'}
{'order_id': 'o_52311', 'customer_id': 'u_6877995393', 'product_id': '1169208', 'product_price': 8.66, 'create_time': '2023-09-14 22:11:07'}
{'order_id': 'o_20469', 'customer_id': 'u_6877995393', 'product_id': '1612295', 'product_price': 32.99, 'create_time': '2023-01-21 15:01:19'}
{'order_id': 'o_39785', 'customer_id': 'u_6877995393', 'product_id': '1494569', 'product_price': 26.22, 'create_time': '2023-07-20 11:13:00'}
